"Action","FormID","ItemID","ColID","Width","VisInForm","VisualIndx","EditInForm","VisInExpnd","ExpandIndx","EditInEXP","Folded","UserSign","ExtDisable","ExtInvsbl","TPLId","TableName","ItemUID"
"UPSERT","139","1320002138","1320000001","20","Y","0","N","N","0","N","N","24","N","N","26","",""
"UPSERT","139","1320002138","1320000001","17","Y","0","N","N","0","N","N","13","N","N","45","",""
"UPSERT","139","1320002138","1320000001","20","Y","0","N","N","0","N","N","28","N","N","55","",""
"UPSERT","139","1320002138","1320000001","17","Y","0","N","N","0","N","N","16","N","N","47","",""
"UPSERT","139","1320002138","1320000001","20","Y","0","N","N","0","N","N","10","N","N","14","",""
"UPSERT","139","1320002138","1320000001","20","Y","0","N","N","0","N","N","22","N","N","24","",""
"UPSERT","139","1320002138","1320000001","20","Y","0","N","N","0","N","N","31","N","N","61","",""
"UPSERT","139","1320002138","1320000001","20","Y","0","N","N","0","N","N","25","N","N","27","",""
"UPSERT","139","1320002138","1320000001","17","Y","0","N","N","0","N","N","24","N","N","52","",""
"UPSERT","139","1320002138","1320000001","17","Y","0","N","N","0","N","N","25","N","N","53","",""
"UPSERT","139","1320002138","1320000001","17","Y","0","N","N","0","N","N","28","N","N","56","",""
"UPSERT","139","1320002138","1320000001","20","Y","0","N","N","0","N","N","12","N","N","16","",""
"UPSERT","139","1320002138","1320000001","17","Y","0","N","N","0","N","N","10","N","N","43","",""
"UPSERT","139","1320002138","1320000001","17","Y","0","N","N","0","N","N","12","N","N","44","",""
"UPSERT","139","1320002138","1320000001","20","Y","0","N","N","0","N","N","29","N","N","57","",""
"UPSERT","139","1320002138","1320000001","20","Y","0","N","N","0","N","N","32","N","N","63","",""
"UPSERT","139","1320002138","1320000001","20","Y","0","N","N","0","N","N","19","N","N","5","",""
"UPSERT","139","1320002138","1320000001","17","Y","0","N","N","0","N","N","32","N","N","64","",""
"UPSERT","139","1320002138","1320000001","17","Y","0","N","N","0","N","N","29","N","N","58","",""
"UPSERT","139","1320002138","1320000001","17","Y","0","N","N","0","N","N","19","N","N","35","",""
"UPSERT","139","1320002138","1320000001","20","Y","0","N","N","0","N","N","30","N","N","59","",""
"UPSERT","139","1320002138","1320000001","17","Y","0","N","N","0","N","N","30","N","N","60","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","26","N","N","2","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","31","N","N","61","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","13","N","N","17","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","29","N","N","57","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","21","N","N","23","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","28","N","N","55","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","32","N","N","63","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","30","N","N","59","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","15","N","N","18","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","27","N","N","28","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","8","N","N","4","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","24","N","N","26","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","17","N","N","20","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","23","N","N","25","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","12","N","N","16","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","19","N","N","5","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","6","N","N","12","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","11","N","N","15","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","3","N","N","9","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","18","N","N","21","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","25","N","N","27","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","4","N","N","10","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","22","N","N","24","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","10","N","N","14","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","16","N","N","19","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","20","N","N","22","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","1","N","N","1","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","5","N","N","11","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","1","N","N","3","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","7","N","N","13","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","1","N","N","66","",""
"UPSERT","139","1320002138","1320000002","0","N","1","N","N","0","N","N","2","N","N","8","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","15","N","N","18","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","4","N","N","10","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","3","N","N","9","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","5","N","N","11","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","6","N","N","12","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","20","N","N","22","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","1","N","N","1","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","2","N","N","8","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","15","N","N","46","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","4","N","N","38","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","3","N","N","37","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","5","N","N","39","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","6","N","N","40","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","20","N","N","50","",""
"UPSERT","139","1320002138","1320000003","124","Y","2","N","N","0","N","N","1","N","N","3","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","2","N","N","36","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","26","N","N","2","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","23","N","N","25","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","8","N","N","4","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","18","N","N","21","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","17","N","N","20","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","11","N","N","15","",""
"UPSERT","139","1320002138","1320000003","301","Y","2","N","N","0","N","N","1","N","N","34","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","7","N","N","13","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","17","N","N","48","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","23","N","N","51","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","8","N","N","42","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","18","N","N","49","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","21","N","N","23","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","27","N","N","28","",""
"UPSERT","139","1320002138","1320000003","124","Y","2","N","N","0","N","N","1","N","N","66","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","7","N","N","41","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","13","N","N","17","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","28","N","N","55","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","16","N","N","19","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","24","N","N","26","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","13","N","N","45","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","27","N","N","54","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","16","N","N","47","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","10","N","N","14","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","22","N","N","24","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","28","N","N","56","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","25","N","N","27","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","24","N","N","52","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","25","N","N","53","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","31","N","N","61","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","12","N","N","16","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","10","N","N","43","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","12","N","N","44","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","29","N","N","57","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","32","N","N","63","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","19","N","N","5","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","32","N","N","64","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","29","N","N","58","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","19","N","N","35","",""
"UPSERT","139","1320002138","1320000003","170","Y","2","N","N","0","N","N","30","N","N","59","",""
"UPSERT","139","1320002138","1320000003","309","Y","2","N","N","0","N","N","30","N","N","60","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","26","N","N","2","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","28","N","N","55","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","13","N","N","17","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","29","N","N","57","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","21","N","N","23","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","31","N","N","61","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","32","N","N","63","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","30","N","N","59","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","15","N","N","18","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","28","N","N","56","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","13","N","N","45","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","29","N","N","58","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","17","N","N","20","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","27","N","N","28","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","32","N","N","64","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","30","N","N","60","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","15","N","N","46","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","23","N","N","25","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","8","N","N","4","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","24","N","N","26","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","17","N","N","48","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","27","N","N","54","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","12","N","N","16","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","19","N","N","5","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","6","N","N","12","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","23","N","N","51","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","8","N","N","42","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","24","N","N","52","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","6","N","N","40","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","11","N","N","15","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","12","N","N","44","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","19","N","N","35","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","3","N","N","9","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","4","N","N","10","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","25","N","N","27","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","18","N","N","21","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","3","N","N","37","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","20","N","N","22","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","25","N","N","53","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","10","N","N","14","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","22","N","N","24","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","4","N","N","38","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","16","N","N","19","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","18","N","N","49","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","16","N","N","47","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","20","N","N","50","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","1","N","N","1","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","10","N","N","43","",""
"UPSERT","139","1320002138","1320000004","73","Y","3","N","N","0","N","N","1","N","N","3","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","5","N","N","11","",""
"UPSERT","139","1320002138","1320000004","246","Y","3","N","N","0","N","N","1","N","N","34","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","7","N","N","13","",""
"UPSERT","139","1320002138","1320000004","73","Y","3","N","N","0","N","N","1","N","N","66","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","5","N","N","39","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","7","N","N","41","",""
"UPSERT","139","1320002138","1320000004","99","Y","3","N","N","0","N","N","2","N","N","8","",""
"UPSERT","139","1320002138","1320000004","253","Y","3","N","N","0","N","N","2","N","N","36","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","15","N","N","18","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","4","N","N","10","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","3","N","N","9","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","5","N","N","11","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","6","N","N","12","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","20","N","N","22","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","1","N","N","1","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","2","N","N","8","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","26","N","N","2","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","23","N","N","25","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","8","N","N","4","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","18","N","N","21","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","17","N","N","20","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","11","N","N","15","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","1","N","N","3","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","7","N","N","13","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","21","N","N","23","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","28","N","N","55","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","13","N","N","17","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","24","N","N","26","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","1","N","N","66","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","27","N","N","28","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","16","N","N","19","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","10","N","N","14","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","22","N","N","24","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","31","N","N","61","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","25","N","N","27","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","29","N","N","57","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","12","N","N","16","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","19","N","N","5","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","32","N","N","63","",""
"UPSERT","139","1320002138","1320000005","0","N","4","N","N","0","N","N","30","N","N","59","",""
"UPSERT","139","1320002138","1320000006","0","N","5","N","N","0","N","N","26","N","N","2","",""
"UPSERT","139","1320002138","1320000006","0","N","5","N","N","0","N","N","28","N","N","55","",""
"UPSERT","139","1320002138","1320000006","0","N","5","N","N","0","N","N","13","N","N","17","",""
"UPSERT","139","1320002138","1320000006","0","N","5","N","N","0","N","N","29","N","N","57","",""
"UPSERT","139","1320002138","1320000006","0","N","5","N","N","0","N","N","21","N","N","23","",""
"UPSERT","139","1320002138","1320000006","0","N","5","N","N","0","N","N","31","N","N","61","",""
"UPSERT","139","1320002138","1320000006","0","N","5","N","N","0","N","N","32","N","N","63","",""
"UPSERT","139","1320002138","1320000006","0","N","5","N","N","0","N","N","30","N","N","59","",""
